,Date,HomeTeam,AwayTeam,FTHG,FTAG,HomeResult,AwayResult,scoredhome,scoredaway,concededhome,concededaway,winshome,winsaway
60,26/09/15,Leicester,Arsenal,2,5,0.0,1.0,10,8,10,5,2.5,3.0
61,26/09/15,Liverpool,Aston Villa,3,2,1.0,0.0,5,6,6,8,2.5,1.0
62,26/09/15,Man United,Sunderland,3,0,1.0,0.0,7,4,1,11,3.5,0.5
63,26/09/15,Newcastle,Chelsea,2,2,0.5,0.5,5,6,7,10,1.0,1.5
64,26/09/15,Southampton,Swansea,3,1,1.0,0.0,8,4,7,7,2.0,1.0
65,26/09/15,Stoke,Bournemouth,2,1,1.0,0.0,4,6,5,9,1.5,1.0
66,26/09/15,Tottenham,Man City,4,1,1.0,0.0,7,7,3,4,3.0,3.0
67,26/09/15,West Ham,Norwich,2,2,0.5,0.5,8,6,8,7,1.5,2.0
68,27/09/15,Watford,Crystal Palace,0,1,0.0,1.0,1,6,1,3,2.0,3.0
69,28/09/15,West Brom,Everton,2,3,0.0,1.0,4,6,9,2,0.5,3.0
70,03/10/15,Aston Villa,Stoke,0,1,0.0,1.0,2,4,5,5,0.5,2.0
71,03/10/15,Bournemouth,Watford,1,1,0.5,0.5,4,5,3,6,2.0,2.0
72,03/10/15,Chelsea,Southampton,1,3,0.0,1.0,6,5,7,3,1.5,2.5
73,03/10/15,Crystal Palace,West Brom,2,0,1.0,0.0,5,2,4,2,2.0,2.5
74,03/10/15,Man City,Newcastle,6,1,1.0,0.0,12,1,3,10,3.0,0.5
75,03/10/15,Norwich,Leicester,1,2,0.0,1.0,6,7,7,5,1.5,3.0
76,03/10/15,Sunderland,West Ham,2,2,0.5,0.5,4,9,7,3,1.0,3.5
77,04/10/15,Arsenal,Man United,3,0,1.0,0.0,5,5,2,7,2.5,2.0
78,04/10/15,Everton,Liverpool,1,1,0.5,0.5,6,3,6,4,2.0,2.0
79,04/10/15,Swansea,Tottenham,2,2,0.5,0.5,6,4,3,4,3.0,2.0
80,17/10/15,Chelsea,Aston Villa,2,0,1.0,0.0,8,6,7,10,2.5,1.0
81,17/10/15,Crystal Palace,West Ham,1,3,0.0,1.0,6,12,7,4,2.0,4.5
82,17/10/15,Everton,Man United,0,3,0.0,1.0,6,8,9,7,2.0,3.0
83,17/10/15,Man City,Bournemouth,5,1,1.0,0.0,17,7,4,14,4.0,1.0
84,17/10/15,Southampton,Leicester,2,2,0.5,0.5,10,9,9,7,2.5,3.5
85,17/10/15,Tottenham,Liverpool,0,0,0.5,0.5,7,3,3,4,3.5,2.5
86,17/10/15,Watford,Arsenal,0,3,0.0,1.0,1,11,4,5,2.0,4.0
87,17/10/15,West Brom,Sunderland,1,0,1.0,0.0,5,4,9,12,1.5,0.5
88,18/10/15,Newcastle,Norwich,6,2,1.0,0.0,11,8,9,13,2.0,2.0
89,19/10/15,Swansea,Stoke,0,1,0.0,1.0,6,5,4,5,3.0,3.0
90,24/10/15,Arsenal,Everton,2,1,1.0,0.0,7,7,3,4,3.5,3.0
91,24/10/15,Aston Villa,Swansea,1,2,0.0,1.0,3,6,7,8,0.5,2.0
92,24/10/15,Leicester,Crystal Palace,1,0,1.0,0.0,11,6,10,4,3.5,3.0
93,24/10/15,Norwich,West Brom,0,1,0.0,1.0,6,3,8,2,1.5,3.5
94,24/10/15,Stoke,Watford,0,2,0.0,1.0,4,7,7,6,1.5,3.0
95,24/10/15,West Ham,Chelsea,2,1,1.0,0.0,10,7,9,12,2.5,1.5
96,25/10/15,Bournemouth,Tottenham,1,5,0.0,1.0,5,9,8,5,2.0,3.0
97,25/10/15,Liverpool,Southampton,1,1,0.5,0.5,6,6,7,4,3.0,3.0
98,25/10/15,Man United,Man City,0,0,0.5,0.5,7,7,1,4,4.0,3.5
99,25/10/15,Sunderland,Newcastle,3,0,1.0,0.0,7,1,7,13,2.0,0.5
100,31/10/15,Chelsea,Liverpool,1,3,0.0,1.0,9,6,10,5,2.5,3.5
101,31/10/15,Crystal Palace,Man United,0,0,0.5,0.5,6,8,7,7,2.5,3.5
102,31/10/15,Man City,Norwich,2,1,1.0,0.0,19,9,5,15,5.0,2.0
103,31/10/15,Newcastle,Stoke,0,0,0.5,0.5,11,5,9,5,2.5,3.5
104,31/10/15,Swansea,Arsenal,0,3,0.0,1.0,6,14,7,5,3.0,5.0
105,31/10/15,Watford,West Ham,2,0,1.0,0.0,3,12,4,6,3.0,4.5
106,31/10/15,West Brom,Leicester,2,3,0.0,1.0,7,12,12,9,1.5,4.5
107,01/11/15,Everton,Sunderland,6,2,1.0,0.0,12,6,11,18,3.0,0.5
108,01/11/15,Southampton,Bournemouth,2,0,1.0,0.0,12,7,9,16,3.5,1.0
109,02/11/15,Tottenham,Aston Villa,3,1,1.0,0.0,10,7,4,13,4.5,1.0
110,07/11/15,Bournemouth,Newcastle,0,1,0.0,1.0,5,2,9,13,2.0,1.5
111,07/11/15,Leicester,Watford,2,1,1.0,0.0,13,8,11,8,4.5,3.0
112,07/11/15,Man United,West Brom,2,0,1.0,0.0,9,3,1,4,5.0,3.5
113,07/11/15,Norwich,Swansea,1,0,1.0,0.0,7,6,8,9,2.5,2.0
114,07/11/15,Stoke,Chelsea,1,0,1.0,0.0,5,7,7,13,2.5,1.5
115,07/11/15,Sunderland,Southampton,0,1,0.0,1.0,7,7,8,4,2.0,4.0
116,07/11/15,West Ham,Everton,1,1,0.5,0.5,11,8,10,5,3.0,3.5
117,08/11/15,Arsenal,Tottenham,1,1,0.5,0.5,8,10,4,6,4.0,3.5
118,08/11/15,Aston Villa,Man City,0,0,0.5,0.5,3,7,7,4,1.0,4.0
119,08/11/15,Liverpool,Crystal Palace,1,2,0.0,1.0,7,8,9,5,3.0,4.0
120,21/11/15,Chelsea,Norwich,1,0,1.0,0.0,10,9,10,16,3.5,2.0
121,21/11/15,Everton,Aston Villa,4,0,1.0,0.0,16,7,11,17,4.0,1.0
122,21/11/15,Man City,Liverpool,1,4,0.0,1.0,20,10,9,6,5.0,4.5
123,21/11/15,Newcastle,Leicester,0,3,0.0,1.0,11,15,12,9,2.5,5.5
124,21/11/15,Southampton,Stoke,0,1,0.0,1.0,12,6,10,5,3.5,4.5
125,21/11/15,Swansea,Bournemouth,2,2,0.5,0.5,8,9,9,18,3.5,1.5
126,21/11/15,Watford,Man United,1,2,0.0,1.0,4,10,6,8,3.0,4.5
127,21/11/15,West Brom,Arsenal,2,1,1.0,0.0,9,15,13,7,2.5,5.0
128,22/11/15,Tottenham,West Ham,4,1,1.0,0.0,14,13,5,10,5.5,4.5
129,23/11/15,Crystal Palace,Sunderland,0,1,0.0,1.0,6,7,8,18,2.5,1.5
130,28/11/15,Aston Villa,Watford,2,3,0.0,1.0,5,11,10,10,1.0,4.0
131,28/11/15,Bournemouth,Everton,3,3,0.5,0.5,8,11,12,8,2.5,4.0
132,28/11/15,Crystal Palace,Newcastle,5,1,1.0,0.0,11,3,9,18,3.5,1.5
133,28/11/15,Leicester,Man United,1,1,0.5,0.5,14,11,12,9,5.0,5.0
134,28/11/15,Man City,Southampton,3,1,1.0,0.0,23,8,10,7,6.0,4.0
135,28/11/15,Sunderland,Stoke,2,0,1.0,0.0,9,6,8,7,3.0,4.5
136,29/11/15,Liverpool,Swansea,1,0,1.0,0.0,8,6,9,10,4.0,2.0
137,29/11/15,Norwich,Arsenal,1,1,0.5,0.5,8,16,9,8,3.0,5.5
138,29/11/15,Tottenham,Chelsea,0,0,0.5,0.5,14,7,5,13,6.0,2.0
139,29/11/15,West Ham,West Brom,1,1,0.5,0.5,12,4,11,5,3.5,4.0
140,05/12/15,Arsenal,Sunderland,3,1,1.0,0.0,11,8,5,21,5.0,1.5
141,05/12/15,Chelsea,Bournemouth,0,1,0.0,1.0,10,10,11,18,3.5,2.5
142,05/12/15,Man United,West Ham,0,0,0.5,0.5,9,13,1,10,5.5,5.0
143,05/12/15,Southampton,Aston Villa,1,1,0.5,0.5,13,8,11,18,4.0,1.5
144,05/12/15,Stoke,Man City,2,0,1.0,0.0,7,7,7,6,3.5,4.0
145,05/12/15,Swansea,Leicester,0,3,0.0,1.0,8,18,12,9,3.5,6.5
146,05/12/15,Watford,Norwich,2,0,1.0,0.0,6,9,6,18,4.0,2.0
147,05/12/15,West Brom,Tottenham,1,1,0.5,0.5,10,11,14,7,3.0,4.0
148,06/12/15,Newcastle,Liverpool,2,0,1.0,0.0,13,10,12,8,3.5,4.5
149,07/12/15,Everton,Crystal Palace,1,1,0.5,0.5,17,9,12,6,4.5,4.5
150,12/12/15,Bournemouth,Man United,2,1,1.0,0.0,10,12,13,11,3.5,5.0
151,12/12/15,Crystal Palace,Southampton,1,0,1.0,0.0,12,8,9,8,4.5,4.0
152,12/12/15,Man City,Swansea,2,1,1.0,0.0,25,7,11,12,7.0,2.0
153,12/12/15,Norwich,Everton,1,1,0.5,0.5,9,12,10,9,3.5,4.5
154,12/12/15,Sunderland,Watford,0,1,0.0,1.0,9,12,9,10,3.0,5.0
155,12/12/15,West Ham,Stoke,0,0,0.5,0.5,12,6,11,7,4.0,5.0
156,13/12/15,Aston Villa,Arsenal,0,2,0.0,1.0,5,18,12,8,1.0,6.5
157,13/12/15,Liverpool,West Brom,2,2,0.5,0.5,10,6,11,7,4.5,4.5
158,13/12/15,Tottenham,Newcastle,1,2,0.0,1.0,15,5,7,19,6.0,2.5
159,14/12/15,Leicester,Chelsea,2,1,1.0,0.0,16,8,13,15,6.0,2.0
160,19/12/15,Chelsea,Sunderland,3,1,1.0,0.0,13,9,12,24,4.5,1.5
161,19/12/15,Everton,Leicester,2,3,0.0,1.0,19,21,15,11,4.5,7.5
162,19/12/15,Man United,Norwich,1,2,0.0,1.0,10,11,3,19,5.5,3.0
163,19/12/15,Newcastle,Aston Villa,1,1,0.5,0.5,14,9,13,19,4.0,2.0
164,19/12/15,Southampton,Tottenham,0,2,0.0,1.0,13,13,13,7,4.0,5.0
165,19/12/15,Stoke,Crystal Palace,1,2,0.0,1.0,8,11,9,7,3.5,5.5
166,19/12/15,West Brom,Bournemouth,1,2,0.0,1.0,11,12,16,19,3.0,3.5
167,20/12/15,Swansea,West Ham,0,0,0.5,0.5,8,13,12,10,4.0,5.5
168,20/12/15,Watford,Liverpool,3,0,1.0,0.0,9,10,6,11,5.0,4.5
169,21/12/15,Arsenal,Man City,2,1,1.0,0.0,13,8,6,8,6.0,4.0
170,26/12/15,Aston Villa,West Ham,1,1,0.5,0.5,6,14,13,11,1.5,6.0
171,26/12/15,Bournemouth,Crystal Palace,0,0,0.5,0.5,10,11,13,7,4.0,6.0
172,26/12/15,Chelsea,Watford,2,2,0.5,0.5,15,14,14,12,5.0,5.5
173,26/12/15,Liverpool,Leicester,1,0,1.0,0.0,11,21,11,12,5.5,7.5
174,26/12/15,Man City,Sunderland,4,1,1.0,0.0,29,10,12,28,8.0,1.5
175,26/12/15,Newcastle,Everton,0,1,0.0,1.0,14,13,14,9,4.0,5.5
176,26/12/15,Southampton,Arsenal,4,0,1.0,0.0,17,18,13,12,5.0,6.5
177,26/12/15,Stoke,Man United,2,0,1.0,0.0,10,12,9,13,4.5,5.0
178,26/12/15,Swansea,West Brom,1,0,1.0,0.0,9,6,12,8,5.0,4.5
179,26/12/15,Tottenham,Norwich,3,0,1.0,0.0,18,11,7,22,7.0,3.0
180,28/12/15,Arsenal,Bournemouth,2,0,1.0,0.0,15,12,6,21,7.0,3.5
181,28/12/15,Crystal Palace,Swansea,0,0,0.5,0.5,12,7,9,12,5.0,2.5
182,28/12/15,Everton,Stoke,3,4,0.0,1.0,22,10,19,10,4.5,6.0
183,28/12/15,Man United,Chelsea,0,0,0.5,0.5,10,8,3,15,6.0,2.5
184,28/12/15,Norwich,Aston Villa,2,0,1.0,0.0,11,9,10,21,4.5,2.0
185,28/12/15,Watford,Tottenham,1,2,0.0,1.0,10,15,8,8,5.0,6.0
186,28/12/15,West Brom,Newcastle,1,0,1.0,0.0,12,5,16,20,4.0,2.5
187,28/12/15,West Ham,Southampton,2,1,1.0,0.0,14,9,12,10,5.0,4.0
188,29/12/15,Leicester,Man City,0,0,0.5,0.5,16,8,13,8,6.5,4.5
189,30/12/15,Sunderland,Liverpool,0,1,0.0,1.0,9,11,10,11,3.0,5.5
190,02/01/16,Arsenal,Newcastle,1,0,1.0,0.0,16,5,6,21,8.0,2.5
191,02/01/16,Leicester,Bournemouth,0,0,0.5,0.5,16,12,13,21,7.0,4.0
192,02/01/16,Man United,Swansea,2,1,1.0,0.0,12,8,4,14,7.0,2.5
193,02/01/16,Norwich,Southampton,1,0,1.0,0.0,12,9,10,11,5.5,4.0
194,02/01/16,Sunderland,Aston Villa,3,1,1.0,0.0,12,10,11,24,4.0,2.0
195,02/01/16,Watford,Man City,1,2,0.0,1.0,11,10,10,9,5.0,5.5
196,02/01/16,West Brom,Stoke,2,1,1.0,0.0,14,11,17,12,5.0,6.0
197,02/01/16,West Ham,Liverpool,2,0,1.0,0.0,16,11,12,13,6.0,5.5
198,03/01/16,Crystal Palace,Chelsea,0,3,0.0,1.0,12,11,12,15,5.0,3.5
199,03/01/16,Everton,Tottenham,1,1,0.5,0.5,23,16,20,9,5.0,6.5
200,12/01/16,Aston Villa,Crystal Palace,1,0,1.0,0.0,7,11,13,8,2.5,6.0
201,12/01/16,Bournemouth,West Ham,1,3,0.0,1.0,11,17,16,12,4.0,7.0
202,12/01/16,Newcastle,Man United,3,3,0.5,0.5,17,15,17,16,4.5,5.5
203,13/01/16,Chelsea,West Brom,2,2,0.5,0.5,17,8,16,10,5.5,5.0
204,13/01/16,Liverpool,Arsenal,3,3,0.5,0.5,14,21,14,15,6.0,7.0
205,13/01/16,Man City,Everton,0,0,0.5,0.5,29,13,12,9,8.5,6.0
206,13/01/16,Southampton,Watford,2,0,1.0,0.0,19,14,13,14,6.0,5.5
207,13/01/16,Stoke,Norwich,3,1,1.0,0.0,13,12,10,25,5.5,3.0
208,13/01/16,Swansea,Sunderland,2,4,0.0,1.0,11,14,16,30,5.0,2.5
209,13/01/16,Tottenham,Leicester,0,1,0.0,1.0,18,22,8,12,7.0,8.5
210,16/01/16,Aston Villa,Leicester,1,1,0.5,0.5,8,23,14,13,3.0,9.0
211,16/01/16,Bournemouth,Norwich,3,0,1.0,0.0,14,12,16,28,5.0,3.0
212,16/01/16,Chelsea,Everton,3,3,0.5,0.5,20,16,19,12,6.0,6.5
213,16/01/16,Man City,Crystal Palace,4,0,1.0,0.0,33,11,12,12,9.5,6.0
214,16/01/16,Newcastle,West Ham,2,1,1.0,0.0,19,18,18,14,5.5,7.0
215,16/01/16,Southampton,West Brom,3,0,1.0,0.0,22,8,13,13,7.0,5.0
216,16/01/16,Tottenham,Sunderland,4,1,1.0,0.0,22,15,9,34,8.0,2.5
217,17/01/16,Liverpool,Man United,0,1,0.0,1.0,14,16,15,16,6.0,6.5
218,17/01/16,Stoke,Arsenal,0,0,0.5,0.5,13,21,10,15,6.0,7.5
219,18/01/16,Swansea,Watford,1,0,1.0,0.0,12,14,16,15,6.0,5.5
220,23/01/16,Crystal Palace,Tottenham,1,3,0.0,1.0,13,19,15,10,5.0,7.5
221,23/01/16,Leicester,Stoke,3,0,1.0,0.0,19,11,13,15,8.0,6.0
222,23/01/16,Man United,Southampton,0,1,0.0,1.0,12,10,5,11,7.0,5.0
223,23/01/16,Norwich,Liverpool,4,5,0.0,1.0,16,16,15,17,5.5,6.5
224,23/01/16,Sunderland,Bournemouth,1,1,0.5,0.5,13,13,12,22,4.5,4.5
225,23/01/16,Watford,Newcastle,2,1,1.0,0.0,13,6,11,23,6.0,2.5
226,23/01/16,West Brom,Aston Villa,0,0,0.5,0.5,14,10,17,24,5.5,2.5
227,23/01/16,West Ham,Man City,2,2,0.5,0.5,18,12,14,11,6.5,6.0
228,24/01/16,Arsenal,Chelsea,0,1,0.0,1.0,16,12,7,15,8.0,4.5
229,24/01/16,Everton,Swansea,1,2,0.0,1.0,24,10,22,15,5.0,3.5
230,02/02/16,Arsenal,Southampton,0,0,0.5,0.5,16,10,7,11,8.5,5.5
231,02/02/16,Crystal Palace,Bournemouth,1,2,0.0,1.0,14,15,17,23,5.0,5.5
232,02/02/16,Leicester,Liverpool,2,0,1.0,0.0,21,16,13,19,9.0,6.5
233,02/02/16,Man United,Stoke,3,0,1.0,0.0,15,11,5,18,8.0,6.0
234,02/02/16,Norwich,Tottenham,0,3,0.0,1.0,16,22,18,10,5.5,8.5
235,02/02/16,Sunderland,Man City,0,1,0.0,1.0,13,13,13,11,4.5,7.0
236,02/02/16,West Brom,Swansea,1,1,0.5,0.5,15,11,18,16,6.0,4.0
237,02/02/16,West Ham,Aston Villa,2,0,1.0,0.0,20,10,14,26,7.5,2.5
238,03/02/16,Everton,Newcastle,3,0,1.0,0.0,27,6,22,26,6.0,2.5
239,03/02/16,Watford,Chelsea,0,0,0.5,0.5,13,12,11,15,6.5,5.0
240,06/02/16,Aston Villa,Norwich,2,0,1.0,0.0,10,12,14,30,4.0,3.0
241,06/02/16,Liverpool,Sunderland,2,2,0.5,0.5,16,17,17,36,6.5,3.0
242,06/02/16,Man City,Leicester,1,3,0.0,1.0,34,26,15,14,9.5,10.0
243,06/02/16,Newcastle,West Brom,1,0,1.0,0.0,20,8,18,14,6.5,5.0
244,06/02/16,Southampton,West Ham,1,0,1.0,0.0,23,18,13,15,8.0,7.0
245,06/02/16,Stoke,Everton,0,3,0.0,1.0,13,19,13,12,6.0,7.5
246,06/02/16,Swansea,Crystal Palace,1,1,0.5,0.5,13,12,17,13,6.5,6.5
247,06/02/16,Tottenham,Watford,1,0,1.0,0.0,23,14,9,16,9.0,5.5
248,07/02/16,Bournemouth,Arsenal,0,2,0.0,1.0,14,23,18,15,5.0,8.5
249,07/02/16,Chelsea,Man United,1,1,0.5,0.5,21,17,20,17,6.5,7.0
250,13/02/16,Bournemouth,Stoke,1,3,0.0,1.0,15,14,21,19,5.0,7.0
251,13/02/16,Chelsea,Newcastle,5,1,1.0,0.0,26,7,21,31,7.5,2.5
252,13/02/16,Crystal Palace,Watford,1,2,0.0,1.0,15,16,19,17,5.0,6.5
253,13/02/16,Everton,West Brom,0,1,0.0,1.0,27,9,23,14,6.0,6.0
254,13/02/16,Norwich,West Ham,2,2,0.5,0.5,18,20,20,17,6.0,7.5
255,13/02/16,Sunderland,Man United,2,1,1.0,0.0,15,18,14,19,5.5,7.0
256,13/02/16,Swansea,Southampton,0,1,0.0,1.0,13,11,18,11,6.5,6.5
257,14/02/16,Arsenal,Leicester,2,1,1.0,0.0,18,27,8,16,9.5,10.0
258,14/02/16,Aston Villa,Liverpool,0,6,0.0,1.0,10,22,20,19,4.0,7.5
259,14/02/16,Man City,Tottenham,1,2,0.0,1.0,35,24,17,11,9.5,9.5
260,27/02/16,Leicester,Norwich,1,0,1.0,0.0,22,12,13,31,10.0,3.0
261,27/02/16,Southampton,Chelsea,1,2,0.0,1.0,24,14,15,16,8.0,6.0
262,27/02/16,Stoke,Aston Villa,2,1,1.0,0.0,15,11,14,28,7.0,2.5
263,27/02/16,Watford,Bournemouth,0,0,0.5,0.5,13,15,11,23,7.0,6.0
264,27/02/16,West Brom,Crystal Palace,3,2,1.0,0.0,18,14,20,16,7.0,6.5
265,27/02/16,West Ham,Sunderland,1,0,1.0,0.0,21,17,14,37,8.5,3.0
266,28/02/16,Tottenham,Swansea,2,1,1.0,0.0,25,12,10,18,10.0,4.0
267,28/02/16,Man United,Arsenal,3,2,1.0,0.0,18,25,7,18,9.0,8.5
268,01/03/16,Aston Villa,Everton,1,3,0.0,1.0,11,22,23,13,4.0,8.5
269,01/03/16,Bournemouth,Southampton,2,0,1.0,0.0,17,11,21,13,6.0,6.5
270,01/03/16,Leicester,West Brom,2,2,0.5,0.5,24,11,15,16,10.5,6.5
271,01/03/16,Norwich,Chelsea,1,2,0.0,1.0,19,16,22,17,6.0,7.0
272,01/03/16,Sunderland,Crystal Palace,2,2,0.5,0.5,17,16,16,18,6.0,7.0
273,02/03/16,Arsenal,Swansea,1,2,0.0,1.0,19,14,10,19,9.5,5.0
274,02/03/16,Liverpool,Man City,3,0,1.0,0.0,19,13,17,14,7.5,7.0
275,02/03/16,Man United,Watford,1,0,1.0,0.0,19,16,7,18,10.0,6.5
276,02/03/16,Stoke,Newcastle,1,0,1.0,0.0,16,7,14,32,8.0,2.5
277,02/03/16,West Ham,Tottenham,1,0,1.0,0.0,22,24,14,12,9.5,9.5
278,05/03/16,Chelsea,Stoke,1,1,0.5,0.5,27,15,22,20,8.0,7.5
279,05/03/16,Everton,West Ham,2,3,0.0,1.0,29,23,26,19,6.0,8.5
280,05/03/16,Man City,Aston Villa,4,0,1.0,0.0,39,11,17,32,10.5,2.5
281,05/03/16,Newcastle,Bournemouth,1,3,0.0,1.0,21,18,21,24,6.5,7.0
282,05/03/16,Southampton,Sunderland,1,1,0.5,0.5,25,18,16,38,8.5,3.5
283,05/03/16,Swansea,Norwich,1,0,1.0,0.0,14,12,18,32,7.5,3.0
284,05/03/16,Tottenham,Arsenal,2,2,0.5,0.5,27,27,12,20,10.5,9.0
285,05/03/16,Watford,Leicester,0,1,0.0,1.0,13,28,12,16,7.0,11.0
286,06/03/16,Crystal Palace,Liverpool,1,2,0.0,1.0,16,24,21,20,5.0,8.5
287,06/03/16,West Brom,Man United,1,0,1.0,0.0,19,18,20,20,8.0,7.0
288,12/03/16,Bournemouth,Swansea,3,2,1.0,0.0,20,16,23,22,7.0,5.0
289,12/03/16,Norwich,Man City,0,0,0.5,0.5,19,13,22,14,6.5,7.5
290,12/03/16,Stoke,Southampton,1,2,0.0,1.0,17,13,16,14,8.0,7.5
291,13/03/16,Aston Villa,Tottenham,0,2,0.0,1.0,11,26,25,12,4.0,10.5
292,14/03/16,Leicester,Newcastle,1,0,1.0,0.0,25,7,15,33,11.5,2.5
293,19/03/16,Chelsea,West Ham,2,2,0.5,0.5,29,25,24,21,8.5,9.0
294,19/03/16,Crystal Palace,Leicester,0,1,0.0,1.0,16,29,22,16,5.0,12.0
