,Date,HomeTeam,AwayTeam,FTHG,FTAG,HomeResult,AwayResult,scoredhome,scoredaway,concededhome,concededaway,winshome,winsaway
75,2009-10-05,Aston Villa,Man City,1,1,0.5,0.5,5,7,3,5,2.5,2.5
76,2009-10-17,Arsenal,Birmingham,3,1,1.0,0.0,17,4,4,8,4.0,1.0
77,2009-10-17,Aston Villa,Chelsea,2,1,1.0,0.0,7,9,4,7,3.5,3.0
78,2009-10-17,Everton,Wolves,1,1,0.5,0.5,8,5,9,10,3.0,1.5
79,2009-10-17,Man United,Bolton,2,1,1.0,0.0,11,6,7,6,4.5,2.0
80,2009-10-17,Portsmouth,Tottenham,1,2,0.0,1.0,3,11,8,8,0.0,3.5
81,2009-10-17,Stoke,West Ham,2,1,1.0,0.0,6,4,5,6,3.0,1.5
82,2009-10-17,Sunderland,Liverpool,1,0,1.0,0.0,13,7,7,9,4.0,2.0
83,2009-10-18,Blackburn,Burnley,3,2,1.0,0.0,8,2,6,17,3.5,0.0
84,2009-10-18,Wigan,Man City,1,1,0.5,0.5,5,8,8,6,2.5,3.0
85,2009-10-19,Fulham,Hull,2,0,1.0,0.0,4,4,4,15,2.0,0.5
86,2009-10-24,Birmingham,Sunderland,2,1,1.0,0.0,4,5,4,8,2.5,1.5
87,2009-10-24,Burnley,Wigan,1,3,0.0,1.0,8,7,5,9,4.0,2.0
88,2009-10-24,Chelsea,Blackburn,5,0,1.0,0.0,15,3,1,16,5.0,0.0
89,2009-10-24,Hull,Portsmouth,0,0,0.5,0.5,4,2,7,7,2.5,1.5
90,2009-10-24,Tottenham,Stoke,0,1,0.0,1.0,10,3,6,6,3.0,2.5
91,2009-10-24,Wolves,Aston Villa,1,1,0.5,0.5,4,6,6,4,2.0,2.5
92,2009-10-25,Bolton,Everton,3,2,1.0,0.0,8,4,9,6,2.0,1.0
93,2009-10-25,Liverpool,Man United,2,0,1.0,0.0,17,10,4,4,4.0,3.0
94,2009-10-25,Man City,Fulham,2,2,0.5,0.5,10,6,5,8,3.5,2.0
95,2009-10-25,West Ham,Arsenal,2,2,0.5,0.5,7,12,9,9,1.0,2.5
96,2009-10-31,Arsenal,Tottenham,3,0,1.0,0.0,20,11,4,11,5.0,3.5
97,2009-10-31,Bolton,Chelsea,0,4,0.0,1.0,8,13,13,7,2.0,4.0
98,2009-10-31,Burnley,Hull,2,0,1.0,0.0,10,4,5,17,5.0,0.5
99,2009-10-31,Everton,Aston Villa,1,1,0.5,0.5,9,7,10,5,3.5,3.0
100,2009-10-31,Fulham,Liverpool,3,1,1.0,0.0,7,8,5,12,3.0,2.0
101,2009-10-31,Man United,Blackburn,2,0,1.0,0.0,13,3,7,18,5.5,0.0
102,2009-10-31,Portsmouth,Wigan,4,0,1.0,0.0,7,7,8,13,1.0,2.0
103,2009-10-31,Stoke,Wolves,2,2,0.5,0.5,8,7,7,12,3.5,2.0
104,2009-10-31,Sunderland,West Ham,2,2,0.5,0.5,15,6,9,8,4.5,2.0
105,2009-11-01,Birmingham,Man City,0,0,0.5,0.5,4,8,4,6,3.0,3.5
106,2009-11-04,West Ham,Aston Villa,2,1,1.0,0.0,9,8,10,7,2.0,3.0
107,2009-11-07,Aston Villa,Bolton,5,1,1.0,0.0,12,7,5,11,4.5,2.0
108,2009-11-07,Blackburn,Portsmouth,3,1,1.0,0.0,11,3,7,10,4.5,1.5
109,2009-11-07,Man City,Burnley,3,3,0.5,0.5,13,5,8,20,4.0,0.5
110,2009-11-07,Tottenham,Sunderland,2,0,1.0,0.0,12,5,6,10,4.0,1.5
111,2009-11-07,Wolves,Arsenal,1,4,0.0,1.0,5,16,10,10,2.0,3.5
112,2009-11-08,Chelsea,Man United,1,0,1.0,0.0,16,10,1,5,6.0,3.0
113,2009-11-08,Hull,Stoke,2,1,1.0,0.0,6,4,8,8,3.5,2.5
114,2009-11-08,West Ham,Everton,1,2,0.0,1.0,10,6,12,7,2.0,2.0
115,2009-11-08,Wigan,Fulham,1,1,0.5,0.5,6,7,9,9,3.0,2.5
116,2009-11-09,Liverpool,Birmingham,2,2,0.5,0.5,19,6,6,10,4.5,1.5
117,2009-11-21,Birmingham,Fulham,1,0,1.0,0.0,5,7,4,10,4.0,2.5
118,2009-11-21,Burnley,Aston Villa,1,1,0.5,0.5,11,9,6,8,5.5,3.5
119,2009-11-21,Chelsea,Wolves,4,0,1.0,0.0,20,7,1,16,7.0,2.0
120,2009-11-21,Hull,West Ham,3,3,0.5,0.5,9,9,11,11,4.0,2.5
121,2009-11-21,Liverpool,Man City,2,2,0.5,0.5,21,10,8,8,5.0,4.0
122,2009-11-21,Man United,Everton,3,0,1.0,0.0,16,6,7,10,6.5,2.0
123,2009-11-21,Sunderland,Arsenal,1,0,1.0,0.0,16,16,9,11,5.5,3.5
124,2009-11-22,Bolton,Blackburn,0,2,0.0,1.0,8,5,15,18,2.0,1.0
125,2009-11-22,Stoke,Portsmouth,1,0,1.0,0.0,9,3,7,11,4.5,1.5
126,2009-11-22,Tottenham,Wigan,9,1,1.0,0.0,21,8,7,22,5.0,2.0
127,2009-11-25,Fulham,Blackburn,3,0,1.0,0.0,10,5,5,21,4.0,1.0
128,2009-11-25,Hull,Everton,3,2,1.0,0.0,12,8,13,13,5.0,2.0
129,2009-11-28,Aston Villa,Tottenham,1,1,0.5,0.5,13,12,6,12,5.0,4.0
130,2009-11-28,Blackburn,Stoke,0,0,0.5,0.5,11,4,7,8,5.0,3.0
131,2009-11-28,Fulham,Bolton,1,1,0.5,0.5,11,8,6,12,4.5,2.5
132,2009-11-28,Man City,Hull,1,1,0.5,0.5,14,5,9,18,4.5,1.0
133,2009-11-28,Portsmouth,Man United,1,4,0.0,1.0,8,14,12,6,1.0,4.0
134,2009-11-28,West Ham,Burnley,5,3,1.0,0.0,15,8,15,25,3.0,0.5
135,2009-11-28,Wigan,Sunderland,1,0,1.0,0.0,7,5,9,11,4.0,1.5
136,2009-11-29,Arsenal,Chelsea,0,3,0.0,1.0,20,16,7,7,5.0,5.0
137,2009-11-29,Everton,Liverpool,0,2,0.0,1.0,9,10,12,12,3.5,3.0
138,2009-11-29,Wolves,Birmingham,0,1,0.0,1.0,5,7,11,10,2.0,2.5
139,2009-12-05,Arsenal,Stoke,2,0,1.0,0.0,22,4,7,10,6.0,3.0
140,2009-12-05,Aston Villa,Hull,3,0,1.0,0.0,16,5,6,21,6.0,1.0
141,2009-12-05,Blackburn,Liverpool,0,0,0.5,0.5,11,10,7,12,5.5,3.5
142,2009-12-05,Man City,Chelsea,2,1,1.0,0.0,16,17,10,9,5.5,5.0
143,2009-12-05,Portsmouth,Burnley,2,0,1.0,0.0,10,8,12,27,2.0,0.5
144,2009-12-05,West Ham,Man United,0,4,0.0,1.0,15,18,19,6,3.0,5.0
145,2009-12-05,Wigan,Birmingham,2,3,0.0,1.0,9,10,12,12,4.0,3.5
146,2009-12-05,Wolves,Bolton,2,1,1.0,0.0,7,9,12,14,3.0,2.5
147,2009-12-06,Everton,Tottenham,2,2,0.5,0.5,11,14,14,14,4.0,4.5
148,2009-12-06,Fulham,Sunderland,1,0,1.0,0.0,12,5,6,12,5.5,1.5
149,2009-12-12,Birmingham,West Ham,1,0,1.0,0.0,6,9,4,12,5.0,2.5
150,2009-12-12,Bolton,Man City,3,3,0.5,0.5,11,13,18,11,2.5,4.5
151,2009-12-12,Burnley,Fulham,1,1,0.5,0.5,12,8,7,11,6.0,3.0
152,2009-12-12,Chelsea,Everton,3,3,0.5,0.5,23,11,4,16,7.5,2.5
153,2009-12-12,Hull,Blackburn,0,0,0.5,0.5,12,5,13,21,5.5,1.5
154,2009-12-12,Man United,Aston Villa,0,1,0.0,1.0,16,10,8,8,6.5,4.5
155,2009-12-12,Stoke,Wigan,2,2,0.5,0.5,11,10,9,24,5.0,2.5
156,2009-12-12,Sunderland,Portsmouth,1,1,0.5,0.5,17,4,10,12,6.0,2.0
157,2009-12-12,Tottenham,Wolves,0,1,0.0,1.0,21,8,8,16,5.0,3.0
158,2009-12-13,Liverpool,Arsenal,1,2,0.0,1.0,22,18,10,12,5.0,4.5
159,2009-12-15,Birmingham,Blackburn,2,1,1.0,0.0,8,6,5,23,6.0,1.5
160,2009-12-15,Bolton,West Ham,3,1,1.0,0.0,14,10,19,15,3.5,2.5
161,2009-12-15,Man United,Wolves,3,0,1.0,0.0,19,8,8,19,7.5,3.0
162,2009-12-15,Sunderland,Aston Villa,0,2,0.0,1.0,17,12,12,8,6.0,5.5
163,2009-12-16,Burnley,Arsenal,1,1,0.5,0.5,13,19,8,13,6.5,5.0
164,2009-12-16,Chelsea,Portsmouth,2,1,1.0,0.0,25,5,5,14,8.5,2.0
165,2009-12-16,Liverpool,Wigan,2,1,1.0,0.0,24,11,11,26,6.0,2.5
166,2009-12-16,Tottenham,Man City,3,0,1.0,0.0,24,13,8,14,6.0,4.5
167,2009-12-19,Arsenal,Hull,3,0,1.0,0.0,25,5,7,24,7.0,1.0
168,2009-12-19,Aston Villa,Stoke,1,0,1.0,0.0,17,4,6,11,7.0,3.0
169,2009-12-19,Blackburn,Tottenham,0,2,0.0,1.0,11,16,9,14,5.5,5.5
170,2009-12-19,Fulham,Man United,3,0,1.0,0.0,15,18,6,9,6.5,5.0
171,2009-12-19,Man City,Sunderland,4,3,1.0,0.0,20,8,13,16,6.5,1.5
172,2009-12-19,Portsmouth,Liverpool,2,0,1.0,0.0,12,10,12,14,3.0,3.5
173,2009-12-20,Everton,Birmingham,1,1,0.5,0.5,12,11,15,13,4.5,4.0
174,2009-12-20,West Ham,Chelsea,1,1,0.5,0.5,16,18,20,10,3.5,5.5
175,2009-12-20,Wolves,Burnley,2,0,1.0,0.0,9,8,12,29,4.0,0.5
176,2009-12-26,Birmingham,Chelsea,0,0,0.5,0.5,8,18,5,10,6.5,6.0
177,2009-12-26,Burnley,Bolton,1,1,0.5,0.5,14,10,9,15,7.0,3.0
178,2009-12-26,Fulham,Tottenham,0,0,0.5,0.5,15,16,6,14,7.0,6.0
179,2009-12-26,Liverpool,Wolves,2,0,1.0,0.0,26,8,11,21,7.0,3.0
180,2009-12-26,Man City,Stoke,2,0,1.0,0.0,22,4,13,13,7.5,3.0
181,2009-12-26,Sunderland,Everton,1,1,0.5,0.5,18,12,13,17,6.5,3.0
182,2009-12-26,West Ham,Portsmouth,2,0,1.0,0.0,18,5,20,16,4.5,2.0
183,2009-12-26,Wigan,Blackburn,1,1,0.5,0.5,10,7,13,24,4.5,2.0
184,2009-12-27,Arsenal,Aston Villa,3,0,1.0,0.0,28,12,7,11,8.0,5.5
185,2009-12-27,Hull,Man United,1,3,0.0,1.0,13,21,16,10,5.5,6.0
186,2009-12-28,Blackburn,Sunderland,2,2,0.5,0.5,13,10,11,18,6.0,2.0
187,2009-12-28,Chelsea,Fulham,2,1,1.0,0.0,27,9,6,13,9.5,3.0
188,2009-12-28,Everton,Burnley,2,0,1.0,0.0,14,8,15,31,5.5,0.5
189,2009-12-28,Stoke,Birmingham,0,1,0.0,1.0,11,12,10,13,5.0,5.0
190,2009-12-28,Tottenham,West Ham,2,0,1.0,0.0,26,10,8,17,7.0,2.5
191,2009-12-28,Wolves,Man City,0,3,0.0,1.0,9,16,15,14,4.0,5.5
192,2009-12-29,Aston Villa,Liverpool,0,1,0.0,1.0,17,11,7,14,7.0,4.5
193,2009-12-29,Bolton,Hull,2,2,0.5,0.5,16,7,21,26,4.0,1.5
194,2009-12-30,Man United,Wigan,5,0,1.0,0.0,24,11,8,31,8.5,2.5
195,2009-12-30,Portsmouth,Arsenal,1,4,0.0,1.0,13,23,16,14,3.0,6.0
196,2010-01-05,Stoke,Fulham,3,2,1.0,0.0,14,11,12,16,6.0,3.0
197,2010-01-09,Arsenal,Everton,2,2,0.5,0.5,30,14,9,19,8.5,3.5
198,2010-01-09,Birmingham,Man United,1,1,0.5,0.5,9,22,6,11,7.0,6.5
199,2010-01-11,Man City,Blackburn,4,1,1.0,0.0,26,8,14,28,8.5,2.0
200,2010-01-16,Chelsea,Sunderland,7,2,1.0,0.0,34,12,8,25,10.5,2.0
201,2010-01-16,Everton,Man City,2,0,1.0,0.0,16,16,15,16,6.5,5.5
202,2010-01-16,Man United,Burnley,3,0,1.0,0.0,27,8,8,34,9.5,0.5
203,2010-01-16,Stoke,Liverpool,1,1,0.5,0.5,15,12,13,15,6.5,5.0
204,2010-01-16,Tottenham,Hull,0,0,0.5,0.5,26,7,8,26,7.5,2.0
205,2010-01-16,Wolves,Wigan,0,2,0.0,1.0,9,13,17,31,4.0,3.5
206,2010-01-17,Aston Villa,West Ham,0,0,0.5,0.5,17,10,7,17,7.5,3.0
207,2010-01-17,Blackburn,Fulham,2,0,1.0,0.0,15,11,11,18,7.0,3.0
208,2010-01-17,Bolton,Arsenal,0,2,0.0,1.0,16,25,23,14,4.0,7.0
209,2010-01-20,Arsenal,Bolton,4,2,1.0,0.0,34,12,11,19,9.5,3.0
210,2010-01-20,Liverpool,Tottenham,2,0,1.0,0.0,28,16,11,16,8.0,6.0
211,2010-01-23,Man United,Hull,4,0,1.0,0.0,31,7,8,30,10.5,2.0
212,2010-01-26,Bolton,Burnley,1,0,1.0,0.0,17,8,23,35,5.0,0.5
213,2010-01-26,Portsmouth,West Ham,1,1,0.5,0.5,14,11,17,18,3.5,3.5
214,2010-01-26,Tottenham,Fulham,2,0,1.0,0.0,28,11,8,20,8.5,3.0
215,2010-01-26,Wolves,Liverpool,0,0,0.5,0.5,9,12,17,15,4.5,5.5
216,2010-01-27,Aston Villa,Arsenal,0,0,0.5,0.5,17,25,7,14,8.0,7.5
217,2010-01-27,Blackburn,Wigan,2,1,1.0,0.0,17,14,12,33,8.0,3.5
218,2010-01-27,Chelsea,Birmingham,3,0,1.0,0.0,37,12,8,16,11.5,5.0
219,2010-01-27,Everton,Sunderland,2,0,1.0,0.0,18,12,15,27,7.5,2.0
220,2010-01-30,Birmingham,Tottenham,1,1,0.5,0.5,10,17,7,17,7.5,6.5
221,2010-01-30,Burnley,Chelsea,1,2,0.0,1.0,15,20,11,11,7.0,7.0
222,2010-01-30,Fulham,Aston Villa,0,2,0.0,1.0,15,14,8,11,7.0,6.5
223,2010-01-30,Hull,Wolves,2,2,0.5,0.5,15,10,18,23,6.0,3.5
224,2010-01-30,Liverpool,Bolton,2,0,1.0,0.0,30,12,11,21,9.0,3.0
225,2010-01-30,West Ham,Blackburn,0,0,0.5,0.5,18,8,20,28,5.0,2.5
226,2010-01-30,Wigan,Everton,0,1,0.0,1.0,10,15,14,19,4.5,4.5
227,2010-01-31,Arsenal,Man United,1,3,0.0,1.0,35,25,14,12,9.5,7.5
228,2010-01-31,Man City,Portsmouth,2,0,1.0,0.0,28,5,14,18,9.5,2.0
229,2010-02-01,Sunderland,Stoke,0,0,0.5,0.5,18,4,13,13,7.0,3.5
230,2010-02-02,Hull,Chelsea,1,1,0.5,0.5,16,21,19,12,6.5,7.5
231,2010-02-03,Fulham,Portsmouth,1,0,1.0,0.0,16,5,8,19,8.0,2.0
232,2010-02-06,Bolton,Fulham,0,0,0.5,0.5,17,11,23,20,5.5,3.5
233,2010-02-06,Burnley,West Ham,2,1,1.0,0.0,17,12,12,20,8.0,3.5
234,2010-02-06,Hull,Man City,2,1,1.0,0.0,18,17,20,18,7.5,5.5
235,2010-02-06,Liverpool,Everton,1,0,1.0,0.0,31,15,11,20,10.0,4.5
236,2010-02-06,Man United,Portsmouth,5,0,1.0,0.0,36,5,8,24,11.5,2.0
237,2010-02-06,Stoke,Blackburn,3,0,1.0,0.0,18,8,13,31,7.5,2.5
238,2010-02-06,Sunderland,Wigan,1,1,0.5,0.5,19,15,14,34,7.5,4.0
239,2010-02-06,Tottenham,Aston Villa,0,0,0.5,0.5,28,14,8,11,9.0,7.0
240,2010-02-07,Birmingham,Wolves,2,1,1.0,0.0,12,11,8,25,8.5,3.5
241,2010-02-07,Chelsea,Arsenal,2,0,1.0,0.0,39,25,8,16,12.5,7.5
242,2010-02-09,Fulham,Burnley,3,0,1.0,0.0,19,8,8,38,9.0,0.5
243,2010-02-09,Man City,Bolton,2,0,1.0,0.0,30,12,14,23,10.5,3.0
244,2010-02-09,Portsmouth,Sunderland,1,1,0.5,0.5,15,13,18,28,4.0,2.5
245,2010-02-09,Wigan,Stoke,1,1,0.5,0.5,11,5,15,14,5.0,4.0
246,2010-02-10,Arsenal,Liverpool,1,0,1.0,0.0,36,12,14,16,10.5,5.5
247,2010-02-10,Aston Villa,Man United,1,1,0.5,0.5,18,26,8,13,8.5,8.0
248,2010-02-10,Blackburn,Hull,1,0,1.0,0.0,18,7,12,31,9.0,2.0
249,2010-02-10,Everton,Chelsea,2,1,1.0,0.0,20,22,16,14,8.5,7.5
250,2010-02-10,West Ham,Birmingham,2,0,1.0,0.0,20,12,20,18,6.0,5.0
251,2010-02-10,Wolves,Tottenham,1,0,1.0,0.0,10,17,17,18,5.5,6.5
252,2010-02-16,Stoke,Man City,1,1,0.5,0.5,19,18,14,19,8.0,6.0
253,2010-02-17,Wigan,Bolton,0,0,0.5,0.5,11,12,15,23,5.5,3.5
254,2010-02-20,Arsenal,Sunderland,2,0,1.0,0.0,38,13,14,30,11.5,2.5
255,2010-02-20,Everton,Man United,3,1,1.0,0.0,23,27,17,16,9.5,8.0
256,2010-02-20,Portsmouth,Stoke,1,2,0.0,1.0,16,7,20,15,4.0,5.0
257,2010-02-20,West Ham,Hull,3,0,1.0,0.0,23,7,20,34,7.0,2.0
258,2010-02-20,Wolves,Chelsea,0,2,0.0,1.0,10,24,19,14,5.5,8.5
259,2010-02-21,Aston Villa,Burnley,5,2,1.0,0.0,23,10,10,43,9.5,0.5
260,2010-02-21,Blackburn,Bolton,3,0,1.0,0.0,21,12,12,26,10.0,3.5
261,2010-02-21,Fulham,Birmingham,2,1,1.0,0.0,21,13,9,20,10.0,5.0
262,2010-02-21,Man City,Liverpool,0,0,0.5,0.5,30,12,14,16,11.0,6.0
263,2010-02-21,Wigan,Tottenham,0,3,0.0,1.0,11,20,18,18,5.5,7.5
264,2010-02-23,Man United,West Ham,3,0,1.0,0.0,39,12,8,23,12.5,3.5
265,2010-02-27,Birmingham,Wigan,1,0,1.0,0.0,13,15,8,35,9.5,4.0
266,2010-02-27,Bolton,Wolves,1,0,1.0,0.0,18,11,23,26,6.5,3.5
267,2010-02-27,Burnley,Portsmouth,1,2,0.0,1.0,18,7,14,25,8.0,3.0
268,2010-02-27,Chelsea,Man City,2,4,0.0,1.0,41,22,12,21,12.5,7.0
269,2010-02-27,Stoke,Arsenal,1,3,0.0,1.0,20,28,17,17,8.0,8.5
270,2010-02-28,Liverpool,Blackburn,2,1,1.0,0.0,33,9,12,33,11.0,2.5
271,2010-02-28,Sunderland,Fulham,0,0,0.5,0.5,19,11,14,20,8.0,4.0
272,2010-02-28,Tottenham,Everton,2,1,1.0,0.0,30,16,9,22,10.0,4.5
273,2010-03-06,Arsenal,Burnley,3,1,1.0,0.0,41,11,15,46,12.5,0.5
274,2010-03-06,West Ham,Bolton,1,2,0.0,1.0,24,14,22,27,7.0,4.5
275,2010-03-06,Wolves,Man United,0,1,0.0,1.0,10,28,20,16,5.5,9.0
276,2010-03-07,Everton,Hull,5,1,1.0,0.0,28,8,18,39,10.5,2.0
277,2010-03-08,Wigan,Liverpool,1,0,1.0,0.0,12,12,18,17,6.5,6.0
278,2010-03-09,Portsmouth,Birmingham,1,2,0.0,1.0,17,15,22,21,4.0,6.0
279,2010-03-09,Sunderland,Bolton,4,0,1.0,0.0,23,14,14,31,9.0,4.5
280,2010-03-10,Burnley,Stoke,1,1,0.5,0.5,19,8,15,16,8.5,5.5
281,2010-03-13,Birmingham,Everton,2,2,0.5,0.5,15,18,10,24,10.0,5.0
282,2010-03-13,Bolton,Wigan,4,0,1.0,0.0,22,15,23,39,7.5,4.0
283,2010-03-13,Burnley,Wolves,1,2,0.0,1.0,20,13,17,27,8.5,4.5
284,2010-03-13,Chelsea,West Ham,4,1,1.0,0.0,45,13,13,27,13.5,3.5
285,2010-03-13,Hull,Arsenal,1,2,0.0,1.0,19,30,22,18,7.5,9.5
286,2010-03-13,Stoke,Aston Villa,0,0,0.5,0.5,20,14,17,11,8.5,7.5
287,2010-03-13,Tottenham,Blackburn,3,1,1.0,0.0,33,10,10,36,11.0,2.5
288,2010-03-14,Man United,Fulham,3,0,1.0,0.0,42,11,8,23,13.5,4.0
289,2010-03-14,Sunderland,Man City,1,1,0.5,0.5,24,23,15,22,9.5,7.5
