,Date,HomeTeam,AwayTeam,FTHG,FTAG,HomeResult,AwayResult,scoredhome,scoredaway,concededhome,concededaway,winshome,winsaway
293,24/03/12,Norwich,Wolves,2,1,1.0,0.0,23,14,19,30,8.5,4.5
294,24/03/12,Stoke,Man City,1,1,0.5,0.5,19,28,15,15,8.5,9.0
295,24/03/12,Sunderland,QPR,3,1,1.0,0.0,24,16,14,29,9.0,4.0
296,24/03/12,Swansea,Everton,0,2,0.0,1.0,19,15,12,18,9.0,7.0
297,25/03/12,West Brom,Newcastle,1,3,0.0,1.0,15,22,19,27,5.0,7.5
298,26/03/12,Man United,Fulham,1,0,1.0,0.0,40,8,15,19,12.5,4.5
299,31/03/12,Aston Villa,Chelsea,2,4,0.0,1.0,17,22,21,17,6.0,8.5
300,31/03/12,Everton,West Brom,2,0,1.0,0.0,17,21,14,24,8.5,8.0
301,31/03/12,Fulham,Norwich,2,1,1.0,0.0,31,19,23,30,10.0,6.0
302,31/03/12,Man City,Sunderland,3,3,0.5,0.5,47,18,10,23,15.5,6.0
303,31/03/12,QPR,Arsenal,2,1,1.0,0.0,19,28,25,29,6.5,8.0
304,31/03/12,Wigan,Stoke,2,0,1.0,0.0,14,10,25,28,5.5,5.5
305,31/03/12,Wolves,Bolton,2,3,0.0,1.0,19,17,38,31,4.0,5.0
306,01/04/12,Newcastle,Liverpool,2,0,1.0,0.0,24,17,15,21,11.5,6.5
307,01/04/12,Tottenham,Swansea,3,1,1.0,0.0,34,16,15,27,12.5,5.5
308,02/04/12,Blackburn,Man United,0,2,0.0,1.0,22,36,29,12,5.5,13.5
309,06/04/12,Swansea,Newcastle,0,2,0.0,1.0,19,24,14,27,9.0,8.5
310,07/04/12,Bolton,Fulham,0,3,0.0,1.0,19,11,32,19,5.0,5.5
311,07/04/12,Chelsea,Wigan,2,1,1.0,0.0,33,16,20,32,11.5,5.5
312,07/04/12,Liverpool,Aston Villa,1,1,0.5,0.5,20,17,13,22,9.5,7.5
313,07/04/12,Norwich,Everton,2,2,0.5,0.5,25,17,21,20,9.0,7.5
314,07/04/12,Stoke,Wolves,2,1,1.0,0.0,21,15,16,32,9.5,4.5
315,07/04/12,Sunderland,Tottenham,0,0,0.5,0.5,24,22,14,21,9.5,8.5
316,07/04/12,West Brom,Blackburn,3,0,1.0,0.0,18,21,19,38,6.0,5.0
317,08/04/12,Arsenal,Man City,1,0,1.0,0.0,35,28,12,16,13.0,9.0
318,08/04/12,Man United,QPR,2,0,1.0,0.0,42,16,15,31,13.5,4.0
319,09/04/12,Aston Villa,Stoke,1,1,0.5,0.5,18,11,22,29,6.5,6.0
320,09/04/12,Everton,Sunderland,4,0,1.0,0.0,21,18,14,27,9.5,6.0
321,09/04/12,Fulham,Chelsea,1,1,0.5,0.5,32,23,24,18,10.5,9.0
322,09/04/12,Newcastle,Bolton,2,0,1.0,0.0,26,17,15,33,12.5,5.0
323,09/04/12,Tottenham,Norwich,1,2,0.0,1.0,35,21,17,31,12.5,7.0
324,10/04/12,Blackburn,Liverpool,2,3,0.0,1.0,24,20,32,23,5.5,7.5
325,11/04/12,Man City,West Brom,4,0,1.0,0.0,51,21,10,28,16.5,8.0
326,11/04/12,QPR,Swansea,3,0,1.0,0.0,22,16,25,30,7.5,5.5
327,11/04/12,Wigan,Man United,1,0,1.0,0.0,15,36,25,13,6.5,13.5
328,11/04/12,Wolves,Arsenal,0,3,0.0,1.0,19,31,41,29,4.0,9.0
329,14/04/12,Norwich,Man City,1,6,0.0,1.0,26,34,27,17,9.0,10.0
330,14/04/12,Sunderland,Wolves,0,0,0.5,0.5,24,15,14,32,10.0,5.0
331,14/04/12,Swansea,Blackburn,3,0,1.0,0.0,22,21,14,41,10.0,5.0
332,14/04/12,West Brom,QPR,1,0,1.0,0.0,19,16,19,32,7.0,4.0
333,15/04/12,Man United,Aston Villa,4,0,1.0,0.0,46,17,15,26,14.5,7.5
334,16/04/12,Arsenal,Wigan,1,2,0.0,1.0,36,18,14,33,13.0,6.5
335,21/04/12,Arsenal,Chelsea,0,0,0.5,0.5,36,23,14,18,13.5,9.5
336,21/04/12,Aston Villa,Sunderland,0,0,0.5,0.5,18,18,22,27,7.0,6.5
337,21/04/12,Blackburn,Norwich,2,0,1.0,0.0,26,21,32,33,6.5,7.0
338,21/04/12,Bolton,Swansea,1,1,0.5,0.5,20,17,33,31,5.5,6.0
339,21/04/12,Fulham,Wigan,2,1,1.0,0.0,34,19,25,35,11.5,6.5
340,21/04/12,Newcastle,Stoke,3,0,1.0,0.0,29,11,15,32,13.5,6.0
341,21/04/12,QPR,Tottenham,1,0,1.0,0.0,23,22,25,22,8.5,8.5
342,22/04/12,Liverpool,West Brom,0,1,0.0,1.0,20,22,14,28,9.5,9.0
343,22/04/12,Man United,Everton,4,4,0.5,0.5,50,21,19,24,15.0,8.0
344,22/04/12,Wolves,Man City,0,2,0.0,1.0,19,36,43,17,4.0,11.0
345,24/04/12,Aston Villa,Bolton,1,2,0.0,1.0,19,19,24,34,7.0,6.0
346,28/04/12,Everton,Fulham,4,0,1.0,0.0,25,11,14,23,10.5,5.5
347,28/04/12,Norwich,Liverpool,0,3,0.0,1.0,26,23,30,23,9.0,8.5
348,28/04/12,Stoke,Arsenal,1,1,0.5,0.5,22,32,17,30,10.0,9.5
349,28/04/12,Sunderland,Bolton,2,2,0.5,0.5,26,21,16,36,10.5,6.5
350,28/04/12,Swansea,Wolves,4,4,0.5,0.5,26,19,18,36,10.5,5.5
351,28/04/12,West Brom,Aston Villa,0,0,0.5,0.5,19,17,19,26,7.5,8.0
352,28/04/12,Wigan,Newcastle,4,0,1.0,0.0,19,24,25,31,7.5,8.5
353,29/04/12,Chelsea,QPR,6,1,1.0,0.0,39,17,21,38,12.5,4.0
354,29/04/12,Tottenham,Blackburn,2,0,1.0,0.0,37,21,17,43,13.5,5.0
355,30/04/12,Man City,Man United,1,0,1.0,0.0,52,36,10,14,17.5,13.5
356,01/05/12,Liverpool,Fulham,0,1,0.0,1.0,20,12,15,23,9.5,6.5
357,01/05/12,Stoke,Everton,1,1,0.5,0.5,23,22,18,25,10.5,8.5
358,02/05/12,Bolton,Tottenham,1,4,0.0,1.0,21,26,37,23,5.5,9.5
359,02/05/12,Chelsea,Newcastle,0,2,0.0,1.0,39,26,23,31,12.5,9.5
360,05/05/12,Arsenal,Norwich,3,3,0.5,0.5,39,24,17,36,14.0,7.5
361,06/05/12,Aston Villa,Tottenham,1,1,0.5,0.5,20,27,25,24,7.5,10.0
362,06/05/12,Bolton,West Brom,2,2,0.5,0.5,23,24,39,30,6.0,9.5
363,06/05/12,Fulham,Sunderland,2,1,1.0,0.0,36,19,26,29,12.5,6.5
364,06/05/12,Man United,Swansea,2,0,1.0,0.0,52,17,19,33,16.0,6.0
365,06/05/12,Newcastle,Man City,0,2,0.0,1.0,29,38,17,17,13.5,12.0
366,06/05/12,QPR,Stoke,1,0,1.0,0.0,24,11,25,33,9.5,6.0
367,06/05/12,Wolves,Everton,0,0,0.5,0.5,19,22,43,25,4.5,9.0
368,07/05/12,Blackburn,Wigan,0,1,0.0,1.0,26,20,33,35,6.5,7.5
369,08/05/12,Liverpool,Chelsea,4,1,1.0,0.0,24,24,16,22,10.5,9.5
370,13/05/12,Chelsea,Blackburn,2,1,1.0,0.0,41,22,24,45,13.5,5.0
371,13/05/12,Everton,Newcastle,3,1,1.0,0.0,28,27,15,34,11.5,9.5
372,13/05/12,Man City,QPR,3,2,1.0,0.0,55,19,12,41,18.5,4.0
373,13/05/12,Norwich,Aston Villa,2,0,1.0,0.0,28,17,30,28,10.0,8.0
374,13/05/12,Stoke,Bolton,2,2,0.5,0.5,25,23,20,38,11.0,7.0
375,13/05/12,Sunderland,Man United,0,1,0.0,1.0,26,37,17,14,10.5,14.5
376,13/05/12,Swansea,Liverpool,1,0,1.0,0.0,27,23,18,24,11.5,8.5
377,13/05/12,Tottenham,Fulham,2,0,1.0,0.0,39,12,17,25,14.5,6.5
378,13/05/12,West Brom,Arsenal,2,3,0.0,1.0,21,35,22,32,7.5,10.5
379,13/05/12,Wigan,Wolves,3,2,1.0,0.0,22,21,27,39,8.5,5.5
