,Date,HomeTeam,AwayTeam,FTHG,FTAG,HomeResult,AwayResult,scoredhome,scoredaway,concededhome,concededaway,winshome,winsaway
109,03/11/07,Blackburn,Liverpool,0,0,0.5,0.5,8,7,5,2,4.0,5.0
110,03/11/07,Everton,Birmingham,3,1,1.0,0.0,9,6,6,12,3.5,1.5
111,03/11/07,Fulham,Reading,3,1,1.0,0.0,12,8,12,19,3.5,0.5
112,03/11/07,Middlesbrough,Tottenham,1,1,0.5,0.5,8,8,9,12,2.5,2.0
113,03/11/07,Newcastle,Portsmouth,1,4,0.0,1.0,11,12,8,7,4.5,4.5
114,03/11/07,Wigan,Chelsea,0,2,0.0,1.0,5,8,6,6,2.5,4.5
115,04/11/07,West Ham,Bolton,1,1,0.5,0.5,8,4,6,10,3.0,1.0
116,05/11/07,Man City,Sunderland,1,0,1.0,0.0,11,7,2,15,7.0,1.0
117,10/11/07,Derby,West Ham,0,5,0.0,1.0,5,10,12,4,2.0,3.5
118,10/11/07,Liverpool,Fulham,2,0,1.0,0.0,12,4,4,8,4.0,1.5
119,10/11/07,Sunderland,Newcastle,1,1,0.5,0.5,6,8,7,10,3.0,2.0
120,11/11/07,Birmingham,Aston Villa,1,2,0.0,1.0,7,7,8,7,2.5,2.5
121,11/11/07,Bolton,Middlesbrough,0,0,0.5,0.5,7,4,8,14,2.5,1.5
122,11/11/07,Chelsea,Everton,1,1,0.5,0.5,11,10,3,9,4.5,3.5
123,11/11/07,Man United,Blackburn,2,0,1.0,0.0,14,7,1,6,6.5,4.0
124,11/11/07,Portsmouth,Man City,0,0,0.5,0.5,11,5,6,11,4.0,2.0
125,11/11/07,Tottenham,Wigan,4,0,1.0,0.0,15,5,12,17,2.5,0.5
126,12/11/07,Reading,Arsenal,1,3,0.0,1.0,8,9,10,4,4.0,4.0
127,24/11/07,Arsenal,Wigan,2,0,1.0,0.0,20,5,6,19,7.5,0.5
128,24/11/07,Birmingham,Portsmouth,0,2,0.0,1.0,7,14,10,7,2.5,5.5
129,24/11/07,Bolton,Man United,1,0,1.0,0.0,8,9,8,6,3.5,4.0
130,24/11/07,Derby,Chelsea,0,2,0.0,1.0,5,10,14,6,2.0,5.5
131,24/11/07,Everton,Sunderland,7,1,1.0,0.0,16,8,7,22,4.5,1.0
132,24/11/07,Man City,Reading,2,1,1.0,0.0,13,9,3,21,8.0,0.5
133,24/11/07,Middlesbrough,Aston Villa,0,3,0.0,1.0,8,10,12,7,2.5,3.5
134,24/11/07,Newcastle,Liverpool,0,3,0.0,1.0,11,10,11,2,4.5,6.0
135,25/11/07,Fulham,Blackburn,2,2,0.5,0.5,14,9,14,8,4.0,4.5
136,25/11/07,West Ham,Tottenham,1,1,0.5,0.5,9,9,7,13,3.5,2.5
137,28/11/07,Blackburn,Aston Villa,0,4,0.0,1.0,8,14,9,7,4.0,4.5
138,01/12/07,Aston Villa,Arsenal,1,2,0.0,1.0,12,11,9,5,5.0,5.0
139,01/12/07,Blackburn,Newcastle,3,1,1.0,0.0,11,9,10,13,5.0,2.0
140,01/12/07,Chelsea,West Ham,1,0,1.0,0.0,12,10,3,5,5.5,3.5
141,01/12/07,Portsmouth,Everton,0,0,0.5,0.5,11,10,6,9,4.5,4.0
142,01/12/07,Reading,Middlesbrough,1,1,0.5,0.5,9,5,11,15,4.5,2.0
143,01/12/07,Sunderland,Derby,1,0,1.0,0.0,7,0,7,20,4.0,0.5
144,01/12/07,Wigan,Man City,1,1,0.5,0.5,6,6,7,12,3.0,2.5
145,02/12/07,Liverpool,Bolton,4,0,1.0,0.0,16,4,4,14,5.0,1.0
146,02/12/07,Tottenham,Birmingham,2,3,0.0,1.0,17,9,15,14,2.5,2.5
147,03/12/07,Man United,Fulham,2,0,1.0,0.0,16,4,1,10,7.5,1.5
148,05/12/07,Newcastle,Arsenal,1,1,0.5,0.5,12,12,12,6,5.0,5.5
149,08/12/07,Aston Villa,Portsmouth,1,3,0.0,1.0,13,17,12,8,5.0,6.5
150,08/12/07,Chelsea,Sunderland,2,0,1.0,0.0,14,8,3,24,6.5,1.0
151,08/12/07,Everton,Fulham,3,0,1.0,0.0,19,4,7,13,5.5,1.5
152,08/12/07,Man United,Derby,4,1,1.0,0.0,20,1,2,24,8.5,0.5
153,08/12/07,Newcastle,Birmingham,2,1,1.0,0.0,14,10,13,16,6.0,2.5
154,08/12/07,Reading,Liverpool,3,1,1.0,0.0,12,11,12,5,5.5,6.0
155,09/12/07,Blackburn,West Ham,0,1,0.0,1.0,11,11,11,5,5.0,4.5
156,09/12/07,Bolton,Wigan,4,1,1.0,0.0,12,6,9,23,4.5,0.5
157,09/12/07,Middlesbrough,Arsenal,2,1,1.0,0.0,10,13,13,8,3.5,5.5
158,09/12/07,Tottenham,Man City,2,1,1.0,0.0,19,7,16,14,3.5,2.5
159,15/12/07,Birmingham,Reading,1,1,0.5,0.5,8,10,11,22,3.0,1.0
160,15/12/07,Derby,Middlesbrough,0,1,0.0,1.0,5,6,15,15,2.0,3.0
161,15/12/07,Fulham,Newcastle,0,1,0.0,1.0,14,10,15,13,4.0,3.0
162,15/12/07,Man City,Bolton,4,2,1.0,0.0,17,6,5,18,9.0,1.0
163,15/12/07,Portsmouth,Tottenham,0,1,0.0,1.0,11,10,7,13,4.5,3.5
164,15/12/07,Sunderland,Aston Villa,1,1,0.5,0.5,8,15,8,8,4.5,5.0
165,15/12/07,West Ham,Everton,0,2,0.0,1.0,9,12,9,9,3.5,5.0
166,15/12/07,Wigan,Blackburn,5,3,1.0,0.0,11,12,10,13,4.0,4.5
167,16/12/07,Arsenal,Chelsea,1,0,1.0,0.0,21,10,6,7,8.5,5.5
168,16/12/07,Liverpool,Man United,0,1,0.0,1.0,16,10,5,6,5.0,5.0
169,22/12/07,Arsenal,Tottenham,2,1,1.0,0.0,23,11,7,15,9.5,3.5
170,22/12/07,Aston Villa,Man City,1,1,0.5,0.5,14,8,13,15,5.5,3.0
171,22/12/07,Bolton,Birmingham,3,0,1.0,0.0,15,10,9,19,5.5,2.5
172,22/12/07,Fulham,Wigan,1,1,0.5,0.5,15,7,16,24,4.5,1.0
173,22/12/07,Liverpool,Portsmouth,4,1,1.0,0.0,20,18,6,12,6.0,6.5
174,22/12/07,Middlesbrough,West Ham,1,2,0.0,1.0,11,13,15,6,3.5,5.5
175,22/12/07,Reading,Sunderland,2,1,1.0,0.0,14,9,13,26,6.5,1.0
176,23/12/07,Blackburn,Chelsea,0,1,0.0,1.0,11,11,12,7,5.0,6.5
177,23/12/07,Man United,Everton,2,1,1.0,0.0,22,13,3,11,9.5,5.0
178,23/12/07,Newcastle,Derby,2,2,0.5,0.5,16,3,15,26,6.5,1.0
179,26/12/07,Birmingham,Middlesbrough,3,0,1.0,0.0,11,6,11,18,4.0,3.0
180,26/12/07,Chelsea,Aston Villa,4,4,0.5,0.5,18,19,7,12,7.0,5.5
181,26/12/07,Derby,Liverpool,1,2,0.0,1.0,6,13,17,6,2.0,7.0
182,26/12/07,Everton,Bolton,2,0,1.0,0.0,21,6,7,20,6.5,1.0
183,26/12/07,Portsmouth,Arsenal,0,0,0.5,0.5,11,13,7,8,5.0,6.0
184,26/12/07,Sunderland,Man United,0,4,0.0,1.0,8,14,12,6,4.5,6.0
185,26/12/07,Tottenham,Fulham,5,1,1.0,0.0,24,5,17,18,4.5,1.5
186,26/12/07,West Ham,Reading,1,1,0.5,0.5,10,11,10,23,4.0,1.5
187,26/12/07,Wigan,Newcastle,1,0,1.0,0.0,12,10,10,14,5.0,3.0
188,27/12/07,Man City,Blackburn,2,2,0.5,0.5,19,14,7,15,9.5,5.0
189,29/12/07,Birmingham,Fulham,1,1,0.5,0.5,12,6,12,19,4.5,2.0
190,29/12/07,Chelsea,Newcastle,2,1,1.0,0.0,20,11,8,16,8.0,3.0
191,29/12/07,Everton,Arsenal,1,4,0.0,1.0,22,17,11,9,6.5,7.0
192,29/12/07,Portsmouth,Middlesbrough,0,1,0.0,1.0,11,7,8,18,5.0,4.0
193,29/12/07,Sunderland,Bolton,3,1,1.0,0.0,11,7,13,23,5.5,1.0
194,29/12/07,Tottenham,Reading,6,4,1.0,0.0,30,15,21,29,5.5,1.5
195,29/12/07,West Ham,Man United,2,1,1.0,0.0,12,15,11,8,5.0,6.0
196,29/12/07,Wigan,Aston Villa,1,2,0.0,1.0,13,21,12,13,5.0,6.5
197,30/12/07,Derby,Blackburn,1,2,0.0,1.0,7,16,19,16,2.0,6.0
198,30/12/07,Man City,Liverpool,0,0,0.5,0.5,19,13,7,6,10.0,7.5
199,01/01/08,Arsenal,West Ham,2,0,1.0,0.0,25,13,7,8,10.5,5.5
200,01/01/08,Aston Villa,Tottenham,2,1,1.0,0.0,16,12,14,17,6.5,3.5
201,01/01/08,Fulham,Chelsea,1,2,0.0,1.0,16,13,18,8,4.5,7.5
202,01/01/08,Man United,Birmingham,1,0,1.0,0.0,23,10,3,20,10.5,2.5
203,01/01/08,Middlesbrough,Everton,0,2,0.0,1.0,11,15,17,11,3.5,6.0
204,01/01/08,Reading,Portsmouth,0,2,0.0,1.0,14,20,15,12,6.5,7.5
205,02/01/08,Blackburn,Sunderland,1,0,1.0,0.0,12,9,12,27,6.0,1.0
206,02/01/08,Bolton,Derby,1,0,1.0,0.0,16,3,9,27,6.5,1.0
207,02/01/08,Liverpool,Wigan,1,1,0.5,0.5,21,8,7,25,6.5,1.5
208,02/01/08,Newcastle,Man City,0,2,0.0,1.0,16,10,17,15,6.5,4.0
209,12/01/08,Arsenal,Birmingham,1,1,0.5,0.5,26,11,8,21,11.0,3.0
210,12/01/08,Aston Villa,Reading,3,1,1.0,0.0,19,16,15,32,7.5,1.5
211,12/01/08,Chelsea,Tottenham,2,0,1.0,0.0,22,12,8,19,9.0,3.5
212,12/01/08,Derby,Wigan,0,1,0.0,1.0,7,9,20,25,2.0,2.5
213,12/01/08,Everton,Man City,1,0,1.0,0.0,23,10,11,16,7.5,4.0
214,12/01/08,Man United,Newcastle,6,0,1.0,0.0,29,11,3,22,11.5,3.0
215,12/01/08,Middlesbrough,Liverpool,1,1,0.5,0.5,12,14,18,7,4.0,8.0
216,12/01/08,West Ham,Fulham,2,1,1.0,0.0,14,7,12,21,6.0,2.0
217,13/01/08,Bolton,Blackburn,1,2,0.0,1.0,17,18,11,17,6.5,7.0
218,13/01/08,Sunderland,Portsmouth,2,0,1.0,0.0,13,20,13,14,6.5,7.5
219,19/01/08,Birmingham,Chelsea,0,1,0.0,1.0,12,14,13,8,4.5,8.5
220,19/01/08,Blackburn,Middlesbrough,1,1,0.5,0.5,13,8,13,19,6.5,4.5
221,19/01/08,Fulham,Arsenal,0,3,0.0,1.0,16,20,21,9,4.5,8.0
222,19/01/08,Newcastle,Bolton,0,0,0.5,0.5,16,7,17,23,7.0,1.5
223,19/01/08,Portsmouth,Derby,3,1,1.0,0.0,14,4,9,30,6.0,1.0
224,19/01/08,Reading,Man United,0,2,0.0,1.0,14,17,17,8,6.5,7.0
225,19/01/08,Tottenham,Sunderland,2,0,1.0,0.0,32,9,21,29,6.5,1.0
226,20/01/08,Man City,West Ham,1,1,0.5,0.5,20,14,8,9,10.5,6.0
227,20/01/08,Wigan,Everton,1,2,0.0,1.0,14,17,14,12,5.0,7.0
228,21/01/08,Liverpool,Aston Villa,2,2,0.5,0.5,23,23,9,15,7.0,7.0
229,26/01/08,Aston Villa,Blackburn,1,1,0.5,0.5,20,19,16,18,8.0,7.5
230,29/01/08,Arsenal,Newcastle,3,0,1.0,0.0,29,11,8,25,12.0,3.0
231,29/01/08,Bolton,Fulham,0,0,0.5,0.5,17,7,11,21,7.0,2.5
232,29/01/08,Middlesbrough,Wigan,1,0,1.0,0.0,13,9,18,26,5.0,2.5
233,29/01/08,Sunderland,Birmingham,2,0,1.0,0.0,15,11,13,23,7.5,3.0
234,30/01/08,Chelsea,Reading,1,0,1.0,0.0,23,16,8,33,10.0,1.5
235,30/01/08,Derby,Man City,1,1,0.5,0.5,8,11,21,17,2.5,4.5
236,30/01/08,Everton,Tottenham,0,0,0.5,0.5,23,12,11,19,8.0,4.0
237,30/01/08,Man United,Portsmouth,2,0,1.0,0.0,31,20,3,16,12.5,7.5
238,30/01/08,West Ham,Liverpool,1,0,1.0,0.0,15,14,12,8,7.0,8.0
239,02/02/08,Birmingham,Derby,1,1,0.5,0.5,13,5,14,31,5.0,1.5
240,02/02/08,Blackburn,Everton,0,0,0.5,0.5,13,17,13,12,7.0,7.5
241,02/02/08,Liverpool,Sunderland,3,0,1.0,0.0,26,9,9,32,8.0,1.0
242,02/02/08,Man City,Arsenal,1,3,0.0,1.0,21,23,11,10,10.5,9.0
243,02/02/08,Portsmouth,Chelsea,1,1,0.5,0.5,15,15,10,9,6.5,9.0
244,02/02/08,Reading,Bolton,0,2,0.0,1.0,14,9,19,23,6.5,2.5
245,02/02/08,Tottenham,Man United,1,1,0.5,0.5,33,18,22,9,7.0,7.5
246,02/02/08,Wigan,West Ham,1,0,1.0,0.0,15,14,14,10,6.0,6.0
247,03/02/08,Fulham,Aston Villa,2,1,1.0,0.0,18,24,22,17,5.5,7.0
248,03/02/08,Newcastle,Middlesbrough,1,1,0.5,0.5,17,9,18,20,7.5,5.0
249,09/02/08,Aston Villa,Newcastle,4,1,1.0,0.0,24,12,17,29,9.0,3.0
250,09/02/08,Bolton,Portsmouth,0,1,0.0,1.0,17,21,12,16,7.0,8.5
251,09/02/08,Derby,Tottenham,0,3,0.0,1.0,8,15,24,19,2.5,5.0
252,09/02/08,Everton,Reading,1,0,1.0,0.0,24,16,11,34,9.0,1.5
253,09/02/08,Middlesbrough,Fulham,1,0,1.0,0.0,14,7,18,22,6.0,2.5
254,09/02/08,Sunderland,Wigan,2,0,1.0,0.0,17,9,13,28,8.5,2.5
255,09/02/08,West Ham,Birmingham,1,1,0.5,0.5,16,12,13,24,7.5,3.5
256,10/02/08,Chelsea,Liverpool,0,0,0.5,0.5,23,14,8,8,10.5,8.5
257,10/02/08,Man United,Man City,1,2,0.0,1.0,32,13,5,18,12.5,5.5
258,11/02/08,Arsenal,Blackburn,2,0,1.0,0.0,31,19,8,20,13.0,7.5
259,23/02/08,Birmingham,Arsenal,2,2,0.5,0.5,15,25,16,12,5.5,9.5
260,23/02/08,Fulham,West Ham,0,1,0.0,1.0,18,15,23,10,5.5,7.0
261,23/02/08,Liverpool,Middlesbrough,3,2,1.0,0.0,29,11,11,23,9.0,5.0
262,23/02/08,Newcastle,Man United,1,5,0.0,1.0,18,23,23,10,7.5,8.5
263,23/02/08,Portsmouth,Sunderland,1,0,1.0,0.0,16,9,10,33,7.5,1.0
264,23/02/08,Wigan,Derby,2,0,1.0,0.0,17,5,14,33,7.0,1.5
265,24/02/08,Blackburn,Bolton,4,1,1.0,0.0,17,10,14,27,8.0,2.5
266,24/02/08,Reading,Aston Villa,1,2,0.0,1.0,15,26,21,18,6.5,8.0
267,25/02/08,Man City,Everton,0,2,0.0,1.0,21,19,13,12,10.5,8.5
268,01/03/08,Arsenal,Aston Villa,1,1,0.5,0.5,32,27,9,19,13.5,8.5
269,01/03/08,Birmingham,Tottenham,4,1,1.0,0.0,19,16,17,23,6.5,5.0
270,01/03/08,Derby,Sunderland,0,0,0.5,0.5,8,9,24,33,3.0,1.5
271,01/03/08,Fulham,Man United,0,3,0.0,1.0,18,26,26,10,5.5,9.5
272,01/03/08,Man City,Wigan,0,0,0.5,0.5,21,9,13,28,11.0,3.0
273,01/03/08,Middlesbrough,Reading,0,1,0.0,1.0,14,17,19,34,6.0,2.5
274,01/03/08,Newcastle,Blackburn,0,1,0.0,1.0,18,20,24,20,7.5,8.5
275,01/03/08,West Ham,Chelsea,0,4,0.0,1.0,16,19,17,9,7.5,10.0
276,02/03/08,Bolton,Liverpool,1,3,0.0,1.0,18,17,15,9,7.0,9.5
277,02/03/08,Everton,Portsmouth,3,1,1.0,0.0,27,22,12,19,10.0,8.5
278,05/03/08,Liverpool,West Ham,4,0,1.0,0.0,33,15,11,14,10.0,7.0
279,08/03/08,Blackburn,Fulham,1,1,0.5,0.5,18,8,15,23,8.5,3.0
280,08/03/08,Liverpool,Newcastle,3,0,1.0,0.0,36,12,11,32,11.0,3.0
281,08/03/08,Reading,Man City,2,0,1.0,0.0,17,13,21,20,7.5,5.5
282,09/03/08,Sunderland,Everton,0,1,0.0,1.0,17,20,14,12,8.5,9.5
283,09/03/08,Tottenham,West Ham,4,0,1.0,0.0,37,15,22,18,8.0,7.0
284,09/03/08,Wigan,Arsenal,0,0,0.5,0.5,17,25,14,12,7.5,10.0
285,12/03/08,Aston Villa,Middlesbrough,1,1,0.5,0.5,25,12,18,24,9.5,5.5
286,12/03/08,Chelsea,Derby,6,1,1.0,0.0,29,6,9,39,11.5,1.5
287,12/03/08,Portsmouth,Birmingham,4,2,1.0,0.0,20,14,12,28,8.5,3.5
288,15/03/08,Arsenal,Middlesbrough,1,1,0.5,0.5,33,13,10,25,14.0,6.0
289,15/03/08,Derby,Man United,0,1,0.0,1.0,8,27,25,10,3.0,10.5
290,15/03/08,Liverpool,Reading,2,1,1.0,0.0,38,18,12,36,12.0,2.5
291,15/03/08,Portsmouth,Aston Villa,2,0,1.0,0.0,22,27,12,21,9.5,8.5
292,15/03/08,Sunderland,Chelsea,0,1,0.0,1.0,17,20,15,9,8.5,11.0
293,15/03/08,West Ham,Blackburn,2,1,1.0,0.0,18,21,18,22,8.5,8.5
